,time,tx,harvest,backscatter
0,0.0,-1.3442211408,-0.011205957440000025,-4.2788951295999995
1,3.4375e-09,-0.94221108,0.000854342079999959,-4.3316589568
2,6.875e-09,-0.9798995232000001,-0.003668270240000049,-4.3015081984
3,1.03125e-08,-0.8919598224,-0.02025118208000004,-4.2889453824
4,1.375e-08,-0.4145728752,0.003869416959999983,-4.2663323135999995
5,1.71875e-08,-0.3266331744,-0.005678320160000028,-4.1381915904
6,2.0625e-08,-0.4773869472,-0.008190882560000001,-3.9799001088
7,2.40625e-08,-0.6532663488,-0.0076883700800000065,-3.7663322368
8,2.75e-08,-1.005025152,-0.010200932480000036,-3.6105533183999996
9,3.09375e-08,-1.0552764096,0.006884491839999951,-3.6281412607999997
10,3.4375e-08,-1.130653296,-0.009698420000000041,-3.5452266752
11,3.78125e-08,-1.0804020384,-0.013216007360000004,-3.2814075392
12,4.125e-08,-1.0301507808,0.000854342079999959,-2.9170858751999997
13,4.46875e-08,-0.8291457504,-0.008693395040000051,-2.4321611776
14,4.8125e-08,-0.62814072,-0.0006531953600000251,-1.9396987903999998
15,5.15625e-08,2.386934736,-0.013216007360000004,-1.5979901952
16,5.5e-08,4.0452262368000005,-0.012210982400000014,-1.3517590015999998
17,5.84375e-08,4.9748745024000005,0.006381979359999956,-1.1984926463999999
18,6.1875e-08,5.8165830672,-0.003668270240000049,-1.0477388544
19,6.531250000000001e-08,5.5527639648000005,-0.005678320160000028,-1.0854273023999998
20,6.875e-08,5.6030152224,-0.015226057280000038,-1.44472384
21,7.21875e-08,5.9798996544000005,-0.004170782720000044,-1.8994977791999998
22,7.5625e-08,6.4070353440000005,-0.002663245280000004,-2.4321611776
23,7.906250000000001e-08,6.7336685184,-0.01070344496000003,-2.9321612544
24,8.25e-08,7.6381911552,-0.008693395040000051,-3.0603019776
25,8.59375e-08,8.668341936000001,-0.004170782720000044,-3.103015552
26,8.9375e-08,9.045226368,0.0043719294399999775,-3.2638195968
27,9.281250000000001e-08,9.4974876864,-0.014723544800000044,-3.4321613311999997
28,9.625e-08,9.949749004800001,-0.017236107200000017,-3.7964829952
29,9.96875e-08,10.3266334368,-0.0016582203200000145,-4.293970508799999
30,1.03125e-07,11.4195982896,-0.0076883700800000065,-4.575377587199999
31,1.0656250000000001e-07,11.8467339792,-0.013216007360000004,-4.5929655296
32,1.1e-07,11.4070354752,-0.0021607328000000092,-4.427136358399999
33,1.134375e-07,10.0628143344,-0.00015068288000003038,-4.2738700032
34,1.16875e-07,8.1281409168,-0.008190882560000001,-4.3115584512
35,1.203125e-07,8.3417087616,-0.012210982400000014,-4.3768850943999995
36,1.2375e-07,8.7437188224,-0.01271349488000001,-4.329146393599999
37,1.271875e-07,8.944723852800001,0.0003518295999999643,-4.309045888
38,1.3062500000000002e-07,9.3844223568,0.0043719294399999775,-4.293970508799999
39,1.3406250000000001e-07,9.2587942128,-0.015226057280000038,-4.283920256
40,1.375e-07,9.4597992432,-0.009698420000000041,-4.3015081984
41,1.409375e-07,9.7236183456,-0.0016582203200000145,-4.3040207615999995
42,1.44375e-07,9.736181160000001,-0.006683345120000017,-4.316583577599999
43,1.4781250000000001e-07,9.2462313984,-0.004673295200000038,-4.316583577599999
44,1.5125e-07,8.7814072656,-0.007185857600000012,-4.3140710144
45,1.546875e-07,8.9572866672,-0.008693395040000051,-4.3140710144
46,1.5812500000000002e-07,8.9321610384,-0.005175807680000033,-4.3115584512
47,1.6156250000000001e-07,8.9070354096,-0.004170782720000044,-4.3115584512
48,1.65e-07,9.007537924800001,-0.006683345120000017,-4.3140710144
49,1.684375e-07,9.0703519968,-0.005175807680000033,-4.316583577599999
50,1.71875e-07,8.982412296,0.0003518295999999643,-4.3190961408
51,1.7531250000000002e-07,8.8944725952,-0.007185857600000012,-4.316583577599999
